sim_minute,hour_of_day,solar_output_kw,consumption_kw,battery_level_kwh,net_flow_kw,time_sin,time_cos,is_deficit
281,4.6833,0.0,0.0125,0.0,-0.0125,0.941176,0.337917,1
282,4.7,0.0,0.0123,0.0,-0.0123,0.942641,0.333807,1
283,4.7167,0.0,0.0167,0.0,-0.0167,0.944089,0.329691,1
284,4.7333,0.0,0.0135,0.0,-0.0135,0.945519,0.325568,1
285,4.75,0.0,0.014,0.0,-0.014,0.94693,0.321439,1
286,4.7667,0.0,0.0129,0.0,-0.0129,0.948324,0.317305,1
287,4.7833,0.0,0.0156,0.0,-0.0156,0.949699,0.313164,1
288,4.8,0.0,0.0156,0.0,-0.0156,0.951057,0.309017,1
289,4.8167,0.0,0.0123,0.0,-0.0123,0.952396,0.304864,1
290,4.8333,0.0,0.016,0.0,-0.016,0.953717,0.300706,1
291,4.85,0.0,0.0169,0.0,-0.0169,0.95502,0.296542,1
292,4.8667,0.0,0.0194,0.0,-0.0194,0.956305,0.292372,1
293,4.8833,0.0,0.013,0.0,-0.013,0.957571,0.288196,1
294,4.9,0.0,0.0105,0.0,-0.0105,0.95882,0.284015,1
295,4.9167,0.0,0.0122,0.0,-0.0122,0.96005,0.279829,1
296,4.9333,0.0,0.0154,0.0,-0.0154,0.961262,0.275637,1
297,4.95,0.0,0.0139,0.0,-0.0139,0.962455,0.27144,1
298,4.9667,0.0,0.0142,0.0,-0.0142,0.96363,0.267238,1
299,4.9833,0.0,0.0177,0.0,-0.0177,0.964787,0.263031,1
300,5.0,0.0,0.0167,0.0,-0.0167,0.965926,0.258819,1
301,5.0167,0.0,0.0117,0.0,-0.0117,0.967046,0.254602,1
302,5.0333,0.0,0.0139,0.0,-0.0139,0.968148,0.25038,1
303,5.05,0.0,0.009,0.0,-0.009,0.969231,0.246153,1
304,5.0667,0.0,0.0152,0.0,-0.0152,0.970296,0.241922,1
305,5.0833,0.0,0.0179,0.0,-0.0179,0.971342,0.237686,1
306,5.1,0.0,0.0129,0.0,-0.0129,0.97237,0.233445,1
307,5.1167,0.0,0.011,0.0,-0.011,0.973379,0.2292,1
308,5.1333,0.0,0.0127,0.0,-0.0127,0.97437,0.224951,1
309,5.15,0.0,0.0164,0.0,-0.0164,0.975342,0.220697,1
310,5.1667,0.0,0.0148,0.0,-0.0148,0.976296,0.21644,1
311,5.1833,0.0,0.0128,0.0,-0.0128,0.977231,0.212178,1
312,5.2,0.0,0.0152,0.0,-0.0152,0.978148,0.207912,1
313,5.2167,0.0,0.013,0.0,-0.013,0.979045,0.203642,1
314,5.2333,0.0,0.0127,0.0,-0.0127,0.979925,0.199368,1
315,5.25,0.0,0.0149,0.0,-0.0149,0.980785,0.19509,1
316,5.2667,0.0,0.0155,0.0,-0.0155,0.981627,0.190809,1
317,5.2833,0.0,0.0151,0.0,-0.0151,0.98245,0.186524,1
318,5.3,0.0,0.0134,0.0,-0.0134,0.983255,0.182236,1
319,5.3167,0.0,0.0166,0.0,-0.0166,0.984041,0.177944,1
320,5.3333,0.0,0.0135,0.0,-0.0135,0.984808,0.173648,1
321,5.35,0.0,0.0133,0.0,-0.0133,0.985556,0.16935,1
322,5.3667,0.0,0.0151,0.0,-0.0151,0.986286,0.165048,1
323,5.3833,0.0,0.0138,0.0,-0.0138,0.986996,0.160743,1
324,5.4,0.0,0.013,0.0,-0.013,0.987688,0.156434,1
325,5.4167,0.0,0.0163,0.0,-0.0163,0.988362,0.152123,1
326,5.4333,0.0,0.0137,0.0,-0.0137,0.989016,0.147809,1
327,5.45,0.0,0.0152,0.0,-0.0152,0.989651,0.143493,1
328,5.4667,0.0,0.0148,0.0,-0.0148,0.990268,0.139173,1
329,5.4833,0.0,0.0143,0.0,-0.0143,0.990866,0.134851,1
330,5.5,0.0,0.0138,0.0,-0.0138,0.991445,0.130526,1
331,5.5167,0.0,0.0127,0.0,-0.0127,0.992005,0.126199,1
332,5.5333,0.0,0.0135,0.0,-0.0135,0.992546,0.121869,1
333,5.55,0.0,0.0147,0.0,-0.0147,0.993068,0.117537,1
334,5.5667,0.0,0.0176,0.0,-0.0176,0.993572,0.113203,1
335,5.5833,0.0,0.013,0.0,-0.013,0.994056,0.108867,1
336,5.6,0.0,0.0135,0.0,-0.0135,0.994522,0.104528,1
337,5.6167,0.0,0.015,0.0,-0.015,0.994969,0.100188,1
338,5.6333,0.0,0.0134,0.0,-0.0134,0.995396,0.095846,1
339,5.65,0.0,0.0167,0.0,-0.0167,0.995805,0.091502,1
340,5.6667,0.0,0.0145,0.0,-0.0145,0.996195,0.087156,1
341,5.6833,0.0,0.0151,0.0,-0.0151,0.996566,0.082808,1
342,5.7,0.0,0.0172,0.0,-0.0172,0.996917,0.078459,1
343,5.7167,0.0,0.0147,0.0,-0.0147,0.99725,0.074108,1
344,5.7333,0.0,0.0146,0.0,-0.0146,0.997564,0.069756,1
345,5.75,0.0,0.0104,0.0,-0.0104,0.997859,0.065403,1
346,5.7667,0.0,0.0166,0.0,-0.0166,0.998135,0.061049,1
347,5.7833,0.0,0.0126,0.0,-0.0126,0.998392,0.056693,1
348,5.8,0.0,0.017,0.0,-0.017,0.99863,0.052336,1
349,5.8167,0.0,0.0133,0.0,-0.0133,0.998848,0.047978,1
350,5.8333,0.0,0.0134,0.0,-0.0134,0.999048,0.043619,1
351,5.85,0.0,0.0133,0.0,-0.0133,0.999229,0.03926,1
352,5.8667,0.0,0.0149,0.0,-0.0149,0.999391,0.034899,1
353,5.8833,0.0,0.0162,0.0,-0.0162,0.999534,0.030539,1
354,5.9,0.0,0.0175,0.0,-0.0175,0.999657,0.026177,1
355,5.9167,0.0,0.0144,0.0,-0.0144,0.999762,0.021815,1
356,5.9333,0.0,0.0142,0.0,-0.0142,0.999848,0.017452,1
357,5.95,0.0,0.0152,0.0,-0.0152,0.999914,0.01309,1
358,5.9667,0.0,0.0145,0.0,-0.0145,0.999962,0.008727,1
359,5.9833,0.0,0.0152,0.0,-0.0152,0.99999,0.004363,1
360,6.0,0.0,0.0225,0.0,-0.0225,1.0,0.0,1
361,6.0167,0.0,0.0264,0.0,-0.0264,0.99999,-0.004363,1
362,6.0333,0.001633,0.0235,0.0,-0.021867,0.999962,-0.008727,1
363,6.05,0.000233,0.0253,0.0,-0.025067,0.999914,-0.01309,1
